country,gdp_pc_pp,pop,share1,plgp,unemp,axfin_p,axfin_r,bashs,ophe,social_p,social_r,axhealth,iso3,pov_head,shew,prepare_scaleup,finance_pre,rating,avg_prod_k,protection,faref,fa,peref,pe,share1_ref,v,pv,v_s,H,alpha,T_rebuild_K,T_rebuild_L,pi,income_elast,original_country,macro_multiplier,fap,far,v_shew,v_p,v_r,borrow_abi,sigma_p,sigma_r,tot_p,tot_r,dcap,dcar,delta_W,dKpc,dKtot,cp,cr,dcapns,dcarnos,institutional_exposure,individual_exposure,destitution_exposure,dC_destitution,dW_destitution,resilience,resilience_no_shock,resilience_no_shock_no_uspcale,resilience_no_shock_no_SP,dWsurWprime,equivalent_cost,risk,total_equivalent_cost,total_equivalent_cost_of_destitution,total_equivalent_cost_no_destitution
Turkey,18567.1347101229,74932641.0,0.058,0.9002465057373051,0.1,0.02105567,0.05568721,0.95,0.149821542045561,0.2914336039117214,0.2039548719407596,0.9000892289772195,TUR,0.2,0.6000000000000001,0.8,0.8,0.5333333333333333,0.4121669094199699,50.0,0.027105234,0.027105234,0.2,0.2,0.058,0.3250734020697732,0.938023830890901,0.301358024691358,0.5356497092899941,0,3,40,0.2,1.5,Turkey,1.3453888105462966,0.032526280799999994,0.025749972299999997,0.2860645938214004,0.5544,0.265195061728395,0.6666666666666667,0.3666666666666667,0.3666666666666667,0.5512412824774235,0.4958380855624811,3312.2856793240035,7271.594066281549,0.02665092143070069,336.8924420871071,25244240418.526485,5384.469065935641,21862.801121169712,5164.685547587888,11271.756813929904,0.09988808842849177,0.0007104995817991676,7.097044505516168e-05,148663.96911149236,0.0006786616838894295,0.5446480397977664,0.5585174197656361,0.5022182253997751,0.44845723132737775,603.190572334294,12.371014580799697,0.0006662856048572187,926992794.3888292,23019542.162625697,903973252.2262036
Turkmenistan,13554.9311521902,5240072.0,,,0.10600000381469699,0.0,0.001987934,0.995,0.345130099161268,,,0.8249349504193659,TKM,0.2,0.0,0.0,0.0,0.0,0.2097792243773684,50.0,0.042447729000000003,0.042447729000000003,0.2,0.2,,,,0.3047499999999999,0.5356497092899941,0,3,40,0.2,1.5,Turkmenistan,1.1523771355756725,0.0509372748,0.04032534255,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,108532.08626848331,,,,,,,,,,,
Turks and Caicos Islands,,33098.0,,0.44014518737793,,,,1.0,,,,,TCA,0.2,0.8,0.7333333333333333,0.6,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.1225,0.5356497092899941,0,3,40,0.2,1.5,Turks and Caicos Islands,,0.0,0.0,,,,0.3,0.2583333333333333,0.2583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,3528.22765345742,9876.0,,,,,,0.979,0.0007756964390428392,,,0.9891121517804786,TUV,0.2,0.0,0.0,0.0,0.0,,50.0,0.0,0.0,0.2,0.2,,,,0.1225,0.5356497092899941,0,3,40,0.2,1.5,Tuvalu,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,28249.933825596458,,,,,,,,,,,
Uganda,1620.57693909325,37578876.0,0.0581,0.24837799072265598,0.0379999995231628,0.086366,0.2165355,0.574,0.38394849761063693,0.4820507960439505,0.11868131619167735,0.5950257511946815,UGA,0.2,0.0,0.0,0.0,0.33333333333333337,0.5735745521051661,2.0,0.003686757,0.003686757,0.2,0.2,0.0581,0.25891371400430263,1.4332430687295719,0.22999999999999998,0.5356497092899941,0,3,40,0.2,1.5,Uganda,1.4993189247287482,0.0044241084,0.00350241915,0.25891371400430263,0.63,0.23,0.16666666666666669,0.04166666666666667,0.04166666666666667,0.5036320128754526,0.15540292801702404,257.0877385857486,646.6239420701143,0.009608900090825045,2.601314350385999,97754469.410176,470.77760080658913,1908.026773664915,268.2291542243879,674.6215166403741,0.3981987525352751,0.0001464406644945196,5.8312489922154454e-05,12975.690852547332,0.0018874480395550557,0.387777986951145,0.4639480786718823,0.4582288756886552,0.359002210524591,5.606908337313591,3.354128441944966,0.0020697125579373465,126044376.80792308,20693720.232286274,105350656.5756368
Ukraine,8508.01478731021,45489600.0,0.1021,0.993542861938477,0.0790000009536743,0.014264940000000004,0.08083077000000001,0.99,0.4280769239430471,0.4945787511353011,0.3007949956438002,0.7809615380284765,UKR,0.2,0.0,0.0,0.0,0.06666666666666667,0.2458541924399426,10.0,0.038319311,0.038319311,0.2,0.2,0.1021,0.4089938609979243,0.5403654188423073,0.37725,0.5356497092899941,0,3,40,0.2,1.5,Ukraine,1.1867808593437643,0.0459831732,0.03640334545,0.4089938609979243,0.63,0.37725000000000014,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.4987905948758402,0.30662170401343514,5731.214328654295,10323.422991450878,0.10237276233965531,529.0826280695651,24067757117.833286,4343.341548921862,9549.183096907296,5776.800495018987,10405.692028887852,0.1014985336622403,0.0019949647037038965,0.0002024859921338712,68122.26373578313,0.0028604154302744253,0.716264892460733,0.7362781763043488,0.735269271233058,0.634407465690067,718.5906700715016,73.86689388780428,0.008682036377978267,3360175456.198662,91335241.67020386,3268840214.528458
United Arab Emirates,57044.577654875895,9346129.0,,0.919590072631836,0.0379999995231628,0.13683370000000006,0.2298127,1.0,0.18769839520512802,,,0.906150802397436,ARE,0.2,0.0,0.0,0.0,0.9,,100.0,0.011090683,0.011090683,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,United Arab Emirates,,0.0133088196,0.01053614885,,,,0.45,0.1125,0.1125,,,,,,,,,,,,0.07075304149796362,,,456746.47504113807,,,,,,,,,,,
United Kingdom,36931.4742257195,64106779.0,0.0577,0.998382568359375,0.075,0.4119409000000001,0.49589160000000004,1.0,0.092887860292756,0.68410164,0.41424028799999996,0.953556069853622,GBR,0.2,1.0,0.8,0.8,0.9666666666666667,0.30312817474804055,100.0,0.02828454,0.02828454,0.2,0.2,0.0577,0.1281665068132134,0.014305556360825866,0.1280246913580247,0.5356497092899941,0,3,40,0.2,1.5,United Kingdom,1.2414015110657153,0.033941448,0.026870313,0.10253320545057072,0.104,0.10241975308641975,0.8833333333333333,0.42083333333333334,0.42083333333333334,0.8170421998333333,0.6607475001333334,768.6395502249868,5247.228662104944,0.007939854676806135,340.7630165987979,21845219396.47247,10654.730314120075,43500.66020361936,1238.3629927142126,8772.99575478766,0.04102045392900101,3.0484641351627287e-06,1.2504938261065462e-07,295704.1907247464,8.478743080770427e-07,0.6759920478978283,0.6760642351497627,0.6738020544461737,0.6632603981740905,504.0394076212471,5.04093232543916,0.00013649420801968953,323157934.5408843,34505.42422219457,323123429.11666214
United States,51340.4876279117,316128839.0,0.047,0.998382568359375,0.07400000095367429,0.33614190000000005,0.6209439999999999,0.993,0.118166648737415,0.63,0.09,0.9374166756312924,USA,0.2,0.8,0.7333333333333333,0.8,0.9833333333333333,0.3187368533465751,100.0,0.038707705,0.038707705,0.2,0.2,0.047,0.13523848308927594,0.8855579726642233,0.1277777777777778,0.5356497092899941,0,3,40,0.2,1.5,United States,1.2562870867357327,0.046449246,0.036772319750000004,0.11360032579499178,0.21419999999999997,0.10733333333333336,0.8916666666666666,0.40625,0.40625,0.7803125,0.4596875,1928.4890691483615,11475.96017023067,0.010546403729676967,681.1878652621405,215343128986.2089,12065.01459255925,61159.35588674981,3118.860076769019,18809.758440736296,0.046066918987668966,2.9561761107763156e-05,1.3618192540841485e-06,411074.7719584084,7.831369608331539e-06,0.6210491617394939,0.6215103298926569,0.584457224200132,0.46945510746825725,1096.0201826086957,10.96834046686746,0.00021363919537266776,3467408737.547528,2572859.0609784466,3464835878.486549
Upper middle income,13187.342261841799,2408931176.0,,0.857615280151367,0.0585163816991614,0.1369391,0.32636609999999994,0.981275056264934,0.317831159708413,,,0.8317219482782605,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Upper middle income,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.1230597177565113,,,105588.86297131573,,,,,,,,,,,
Uruguay,18965.8165353822,3407062.0,0.052300000000000006,0.9474363708496091,0.06599999904632571,0.01661895,0.08380116000000001,0.995,0.169927431180821,0.23173998070470125,0.2115162775501324,0.9125362844095894,URY,0.2,0.6000000000000001,0.6666666666666667,0.6,0.5666666666666667,0.29188665397068997,100.0,0.011037281000000001,0.011037281000000001,0.2,0.2,0.052300000000000006,0.32617903590063074,0.931454602103635,0.305,0.5356497092899941,0,3,40,0.2,1.5,Uruguay,1.2306807759874088,0.0132447372,0.01048541695,0.28703755159255506,0.5544,0.26839999999999997,0.5833333333333333,0.3125,0.3125,0.47182123673448206,0.45791744081571595,5003.958240455551,11298.373858270697,0.01486802143699606,198.25229924813476,675457875.1809485,4959.561024002445,22467.380413227136,7251.029035157963,16335.53291965903,0.06867578126237572,0.00039205910433590954,2.6924965291295865e-05,151856.14838314636,0.0002547520135789378,0.5613366703329286,0.5709547387268292,0.5150102897506278,0.46690580508073376,347.22944885301615,3.531789560987551,0.00018621869268843362,12033026.005237367,202703.40055681966,11830322.60468055
Uzbekistan,5002.14912007417,30243200.0,0.07440000000000001,0.980783233642578,0.106999998092651,0.006892152,0.009112436,0.999,0.46095869979421705,,,0.7690206501028916,UZB,0.2,0.0,0.0,0.0,0.0,0.730183656731034,10.0,0.040214896,0.040214896,0.2,0.2,0.07440000000000001,0.13043968257609942,1.3382454938286203,0.11271604938271605,0.5356497092899941,0,3,40,0.2,1.5,Uzbekistan,1.6486728026246575,0.0482578752,0.0382041512,0.13043968257609942,0.30500000000000005,0.11271604938271605,0.0,0.0,0.0,,,,,,34.80692633913725,1052672834.6597956,1860.7994726675913,5787.486531925814,,,0.11906537144906047,,,40051.37862614574,,,,,0.37637299336795693,,,,,,
Vanuatu,2894.9734613373,252763.0,,0.714520111083984,,,,0.894,0.07174706937212573,,,0.9111264653139372,VUT,0.2,0.6000000000000001,0.4666666666666667,0.4,0.0,,10.0,0.0,0.0,0.2,0.2,,,,0.1265,0.5356497092899941,0,3,40,0.2,1.5,Vanuatu,,0.0,0.0,,,,0.2,0.16666666666666669,0.16666666666666669,,,,,,,,,,,,,,,23179.572505616277,,,,,,,,,,,
"Venezuela, RB",17614.5982099448,30405207.0,0.0422,0.951233291625977,0.075,0.06972021,0.1806533,0.957,0.688319225588857,,,0.6343403872055715,VEN,0.2,0.0,0.0,0.0,0.0,0.3131698078545005,50.0,0.026219461,0.026219461,0.2,0.2,0.0422,0.6003974936234449,0.04930484669065116,0.59875,0.5356497092899941,0,3,40,0.2,1.5,"Venezuela, RB",1.2509779456442836,0.031463353199999995,0.024908487950000002,0.6003974936234449,0.63,0.59875,0.0,0.0,0.0,,,,,,850.5022404306781,25859696674.258537,3716.680222298353,21089.077706856413,,,0.16314210705615048,,,141037.16728930056,,,,,0.561337861156795,,,,,,
Vietnam,5124.60351980227,89708900.0,0.0703,0.9449783325195308,0.02,0.03995232,0.10271140000000001,0.929,0.4940927494442329,0.2442000471920311,0.2475653833673597,0.7174536252778836,VNM,0.2,0.0,0.0,0.0,0.38333333333333336,0.2697045509948559,10.0,0.19313898100000002,0.19313898100000002,0.2,0.2,0.0703,0.12543593519882182,0.03638562421481484,0.12500000000000003,0.5356497092899941,0,3,40,0.2,1.5,Vietnam,1.2095263028343837,0.2317667772,0.18348203195,0.12543593519882182,0.13,0.12500000000000003,0.19166666666666668,0.04791666666666667,0.04791666666666667,0.28041546159741304,0.28361954208100704,679.0309433089136,2120.9638043221166,0.1921607179210696,445.3982867798248,39956190368.902626,1801.2981372104978,5955.429865450213,703.4673585047182,2202.219902663278,0.11918934740086189,0.0009355050482661057,0.00011150223619304894,41031.85070129148,0.0020295590323855302,0.698988034270976,0.7063705914024849,0.7053512079627463,0.69765218834728,630.5447766384148,63.720445120975796,0.012434219520544375,5716291039.313106,59743208.01531749,5656547831.297788
Virgin Islands (U.S.),,104737.0,,,,,,0.985,,,,,VIR,0.2,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Virgin Islands (U.S.),,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,4484.4337874114,4169506.0,0.0771,0.9647193908691409,0.23399999618530298,0.005302937,0.08667673,0.99,,0.014591079566173278,0.0017812070065324113,,WBG,0.2,0.2,0.4666666666666667,0.2,0.0,,10.0,0.002968895,0.002968895,0.2,0.2,0.0771,0.460397397539398,0.368383060736325,0.44249999999999995,0.5356497092899941,0,3,40,0.2,1.5,West Bank and Gaza,,0.003562674,0.00282045025,0.44198150163782207,0.6048,0.4248,0.1,0.14166666666666666,0.14166666666666666,0.15419067662763197,0.1431955360139402,,,,,,1728.7492250470948,5173.354928002475,,,,0.0003044085116031063,,35906.117796990344,,,,,,,,,,,
World,13960.630059871799,7125096708.0,,0.744925765991211,0.0596906165139148,0.15994450000000002,0.2722361,0.6851132152558149,0.18575142273835998,,,0.7496808962587276,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,World,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.18836131808799209,,,111780.45015562959,,,,,,,,,,,
"Yemen, Rep.",3832.28473991896,24407381.0,0.0784,0.5949760818481451,0.173999996185303,0.0,0.016879240000000004,0.35700000000000004,0.740566725662277,0.10970581006083203,0.07832728932803425,0.3082166371688615,YEM,0.2,0.2,0.26666666666666666,0.2,0.0,0.2191314756601725,10.0,0.013169338999999999,0.013169338999999999,0.2,0.2,0.0784,0.13,0.0,0.13,0.5356497092899941,0,3,40,0.2,1.5,"Yemen, Rep.",1.1612961253079788,0.015803206799999997,0.012510872049999998,0.1248,0.1248,0.12480000000000001,0.1,0.09166666666666667,0.09166666666666667,0.1913161108052558,0.16281395447296443,694.4693915449337,2110.072820921537,0.017468652018578723,27.869179058199038,680213671.430685,1502.2556180482322,4414.7920203866415,763.188985195043,2319.8414605350213,0.42360242572276546,9.115475560505943e-05,3.861337559046902e-05,30684.468502893986,0.000812750284752499,0.7184205184055373,0.7518459069406767,0.749134560656019,0.7459636728589818,37.067674108383514,3.8792292736922245,0.0010122497509864722,94681826.8693594,4209342.394644223,90472484.47471517
Zambia,3799.54043558048,14538640.0,0.0358,0.5548900985717771,0.133000001907349,0.02737125,0.17678870000000002,0.465,0.27809090315279195,0.14486472615327964,0.1068065684921182,0.593454548423604,ZMB,0.2,0.0,0.0,0.0,0.33333333333333337,0.425750249346411,10.0,0.017963158,0.017963158,0.2,0.2,0.0358,0.319559674644142,0.9714627657621722,0.305,0.5356497092899941,0,3,40,0.2,1.5,Zambia,1.3583428753667222,0.0215557896,0.017065000099999998,0.319559674644142,0.63,0.30499999999999994,0.16666666666666669,0.04166666666666667,0.04166666666666667,0.18049536256355958,0.1440229614716133,826.6434346560267,2816.180256997896,0.05828020650369581,49.12547734988786,714217630.0181736,680.1177379689059,4579.396109983373,862.1278228293662,2936.188815079879,0.3282184516373226,0.0019357052875003883,0.0006353341922895559,30422.29028720521,0.013430276044269274,0.32702754692995833,0.40238881437967206,0.3961231603650503,0.37230261407279175,122.08459975613474,15.02181629990008,0.0039535876916138414,218396779.33037928,40902374.7905262,177494404.5398531
Zimbabwe,1773.31322559935,14149648.0,,0.6207205963134771,0.054000000953674285,0.1045292,0.2183384,0.662,,,,,ZWE,0.2,0.0,0.0,0.0,0.0,19.14376169472781,2.0,0.009558607,0.009558607,0.2,0.2,,,,0.5549999999999999,0.5356497092899941,0,3,40,0.2,1.5,Zimbabwe,19.20920539416029,0.0114703284,0.00908067665,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,14198.624974254719,,,,,,,,,,,
